pdv,CouponDiscountAmt,CouponDiscountAmt_LAG_1,CouponDiscountAmt_LAG_2,CouponDiscountAmt_LAG_3,CouponDiscountAmt_LAG_4,CouponDiscountAmt_LAG_5,CouponDiscountAmt^2,CouponDiscountAmt_LAG_1_POLY_2,CouponDiscountAmt_LAG_2_POLY_2,CouponDiscountAmt_LAG_3_POLY_2,CouponDiscountAmt_LAG_4_POLY_2,CouponDiscountAmt_LAG_5_POLY_2
CLI0029384,4.3702506985384833e-07,5.534842470239988e-07,1.4958038992790824e-07,1.0257970337728242e-07,1.117846251860842e-08,5.406215559370726e-07,4.0702217661762784e-05,3.692532176189884e-05,2.397942961943758e-06,1.1837001294213636e-05,-9.651588880779016e-06,3.5100220236728e-05
CLI0029388,1.7139475746195348e-05,-6.626012718584622e-07,-2.2687347383924308e-06,-6.036540256147295e-06,-2.802977935655607e-06,-1.409954014492318e-06,0.0008618243197611474,-0.00034714962341232886,-5.832846716228272e-05,-0.00021572450758998148,-9.269804362254145e-05,-1.6975846278089367e-05
CLI0029389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029401,4.989390947757168e-06,-3.0314971299248225e-06,2.0035473088246944e-07,3.739678515357999e-07,-8.669895033299732e-07,1.7056611400935384e-06,0.00019522828106601,-0.0001221508171764034,-1.4349749533381617e-06,4.124832804489864e-05,-4.86149439987009e-05,6.75376456353812e-05
CLI0029430,-2.9530716106319606e-07,1.8460173723093167e-07,-9.999305552822165e-08,6.802317285246032e-07,5.267974983829026e-07,-9.803957268726387e-07,-7.269048988403221e-06,6.2136944475029e-06,-3.365766234080983e-06,2.289659988010338e-05,1.7732003716548878e-05,-3.300012001947366e-05
CLI0029433,2.799380634292083e-08,0.0,-1.3035117003486865e-07,1.0235736369194787e-07,0.0,0.0,5.887097667073496e-07,0.0,-2.741285195775597e-06,2.152575429068247e-06,0.0,0.0
CLI0029440,1.2454446244512787e-06,-4.1423412631595357e-07,7.471662295666453e-08,-3.566362570062756e-07,1.1673526539191336e-07,3.538342746529642e-07,4.295548709212993e-05,-2.336854612284362e-05,4.469537066509622e-06,-1.0485027383354541e-05,1.8100844834635233e-05,1.8985709829195838e-05
CLI0029446,4.524338057189623e-07,-6.914643222585667e-08,1.6319896049329406e-07,5.354840271606262e-07,2.2335256291051047e-07,-1.4590321637740782e-08,2.0234861232940107e-05,-5.8932826105607225e-06,1.4753528029059104e-05,3.560427307523366e-05,1.4825149836424177e-05,-3.311248773208915e-07
CLI0029458,-4.1781830131425404e-07,7.063675489884691e-07,-5.255709824184688e-07,-3.7996102373305453e-07,3.7652226641778407e-07,0.0,-1.764135716641921e-06,7.224243567293922e-06,-6.318610697085773e-06,-3.921197647137205e-06,3.885709672709629e-06,0.0
CLI0029473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029707,0.00021117209068496258,-9.642440081865229e-05,-7.366297276727015e-06,-7.000592471550707e-05,-0.00012440496027191157,-0.00011148130002254407,0.013608379624544944,-0.0025962307646019943,-0.0016706495387922016,-0.004873962505079429,-0.005750169551959352,-0.005765218293138747
CLI0029708,1.5963184221273188e-06,-1.2896863343126804e-06,-4.415175157024813e-08,-6.855830304913718e-07,-9.324291099230683e-07,1.6499411075647203e-07,9.450901565902396e-05,-6.123337515582307e-05,1.3463947632944923e-05,-2.6025206474103456e-05,-5.159808373846258e-05,8.764486986840095e-06
CLI0029709,1.6205941933029106e-06,-1.915260586408477e-07,1.5664186041802093e-06,1.0149200192039966e-06,6.450584584802993e-08,2.6889943897462115e-08,7.622940073793698e-05,-2.550374624288687e-06,4.43257193578372e-05,3.016343268036309e-05,6.672539501995542e-06,-2.0364725820024594e-05
CLI0029710,1.9417528771895517e-07,-1.9417528771895517e-07,0.0,0.0,0.0,0.0,1.4563146578921631e-05,-1.4563146578921631e-05,0.0,0.0,0.0,0.0
CLI0029713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029714,8.268567318577253e-08,-1.1536129459612117e-08,-1.8848272962957865e-08,1.4340772217189774e-09,2.9778511866047124e-08,-2.4615861206227215e-09,4.13428365907005e-06,-5.768064728414415e-07,-9.424136480393033e-07,7.170386089054777e-08,1.488925593654518e-06,-1.2307930568644835e-07
CLI0029716,2.577124706223963e-06,-2.1201196148372468e-07,-6.760216672208695e-08,-8.856442128792737e-07,-6.181874501219887e-08,-1.9415081992982553e-07,0.00015583601824990296,-7.761441076378515e-08,-9.17872931461935e-06,-5.674419049502825e-05,1.6476872137011694e-05,7.163113919996299e-07
CLI0029728,1.0012114070688676e-07,-4.113877764890077e-08,-6.433175618802084e-08,-3.5041759681126175e-08,-6.495848318223483e-08,-4.839681367400772e-08,9.65539259197854e-06,-9.2852022227006e-07,-2.393401152811071e-06,-6.899915055721948e-07,-2.3170677382033987e-06,-1.3596353074614368e-06
CLI0029730,-4.7828258211267136e-09,8.528727511201012e-10,0.0,0.0,0.0,0.0,-9.565651642253425e-08,1.7057455022401958e-08,0.0,0.0,0.0,0.0
CLI0029736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029738,8.883554316683995e-07,-5.249904337844566e-07,-9.048550301988318e-08,1.9280165615152258e-07,2.8750891453986597e-08,8.864331646592621e-08,7.963284419806757e-05,-5.0876636511176955e-05,-2.436102430269139e-05,1.1568979786722182e-05,2.097412156514578e-05,-4.484590239856624e-06
CLI0029745,3.753342034925073e-06,-1.3985015910834003e-07,6.309205774449747e-07,-1.2969172997218296e-06,-1.1010861210015224e-07,-4.4105517787686707e-07,0.00018767973606971988,7.4456387484644475e-06,4.3414999883706215e-05,-3.523638519479389e-05,2.029137478116678e-05,-4.856408530727448e-05
CLI0029749,3.7730968733981185e-06,-1.0718373175717784e-06,-3.842558444112038e-07,-3.9178060650844757e-07,-2.136089391357609e-06,4.684372150832314e-07,0.00010799254094954755,-3.678758750641289e-05,-1.0866474665732454e-05,-1.677310210405926e-05,-6.0176612587527404e-05,3.319596678400285e-05
CLI0029751,0.0004246109184477942,-0.00014150848266923757,2.1402585568613112e-05,-2.587112341920219e-05,0.00020238774240271303,4.863213312806293e-05,0.02418664864395915,-0.006524658522256545,0.004060894010917388,0.0035663468319128457,0.01181319256567748,0.006376847899759755
CLI0029752,1.0858875710609008e-06,1.2970252915421047e-07,-7.700660007238093e-07,-3.647485534762785e-09,-5.647100215866015e-08,8.596397025698672e-07,7.069958373936176e-05,1.3571893971710528e-05,-6.0708112835433124e-05,2.77788324266335e-07,1.4456957858250875e-05,5.5830141782726075e-05
CLI0029762,0.0005434755786655573,-0.00015170988430401395,-0.00026601582628880044,0.0002089534752749331,-3.9234203576187724e-05,-0.00011749458005972995,0.025296486367576424,-0.008342403775244941,-0.009864468273586561,0.0020124571202560066,0.0044661477980744175,-0.000894853751406354
CLI0029765,2.3172875428157687e-06,-2.4463843983638347e-07,-5.844122497219444e-07,4.621720965208449e-07,1.2380702770468854e-07,6.609598014708989e-07,0.00016188863050787313,-1.2850127359997354e-05,-3.927258553411379e-05,4.345197867198439e-05,5.34396759475916e-06,4.4925279671298755e-05
CLI0029768,1.202314548114081e-09,-6.493379262248364e-09,8.022450345734558e-09,0.0,0.0,0.0,1.0722965273783346e-07,-4.4644428187506517e-07,4.2904064079955725e-07,0.0,0.0,0.0
CLI0029778,-7.138597125743767e-08,1.0736716851223477e-07,-3.598119725479712e-08,0.0,0.0,0.0,-1.4277194251487533e-06,2.147343370244695e-06,-7.196239450959424e-07,0.0,0.0,0.0
CLI0029786,-4.658488907994197e-08,4.0198009589431706e-07,-1.2980161229233498e-07,1.212263331220922e-07,-2.238827470470932e-07,-6.393311288755227e-07,6.5351188230460325e-06,2.317610591207203e-05,-1.0360418657756407e-05,9.409646641265678e-06,-8.378517271583404e-06,-3.73495476037039e-05
CLI0029788,3.454118797537516e-06,-7.397956850022235e-08,1.1053931080939756e-06,-4.7443288446376126e-07,6.85735915558112e-07,-3.785335032819537e-07,0.00020780358643822882,6.716438623504205e-06,5.639934325038149e-05,-3.612219656374411e-05,4.0771995737788975e-05,-5.176212156495844e-05
CLI0029791,1.22474971739206e-07,-1.467031325086249e-07,-2.2167237592637866e-07,-1.6902187549534957e-08,1.0105170035898861e-07,-1.869689198807849e-08,8.62327907405059e-06,-9.512943584685396e-06,-1.4358108313139393e-05,-1.1600717784396083e-05,-4.147032573433294e-06,-9.262406085840437e-07
CLI0029799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029803,4.368385349781364e-06,-1.9509092603734106e-06,-1.191612331944337e-06,-2.176886201075246e-06,-3.1833702358564727e-06,-4.762051135363318e-07,0.00015717460767144848,-4.895465026822875e-05,-3.925375234432338e-05,-0.0001445851241227521,-0.00012986410686578246,-1.1992843485790293e-06
CLI0029804,0.0008110548249021516,-0.0005912777831316667,-0.0005266660692134072,4.841598464776818e-05,-0.00020921613006337603,-2.9649686387488297e-05,0.040494499924893894,-0.0075650015456198375,-0.007865093868982816,-0.002710680781505476,-0.011865359037071341,-0.002659055764339136
CLI0029805,-5.368673004895114e-09,5.368673004895114e-09,0.0,0.0,0.0,0.0,-1.0737346009790292e-07,1.0737346009790292e-07,0.0,0.0,0.0,0.0
CLI0029807,1.2835804742390784e-06,-9.627108466975196e-07,-1.0541352157990221e-08,3.5965537259115724e-08,-9.57693789950858e-07,1.7904307205542319e-07,3.4892366104424314e-05,-1.5120342079178637e-05,2.0400511667170382e-06,1.732972121185641e-06,-2.044433020038569e-05,2.1907591546690045e-06
CLI0029808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029817,-1.0364939792629039e-07,-6.713145755203861e-08,-3.306001389925797e-08,4.813570619896782e-09,7.260944882638438e-08,4.4237625231004425e-08,-6.737019613283738e-06,1.259605038768499e-07,-4.104788247746419e-06,1.073465013358201e-06,3.94365298555364e-06,8.847525046200892e-07
CLI0029818,4.695607820443335e-07,-1.2658968652361324e-06,0.0,0.0,0.0,0.0,3.384124631323236e-05,-5.6003279444753245e-05,0.0,0.0,0.0,0.0
CLI0029819,1.2606878266276317e-06,-5.76998358448908e-07,1.6428170947638757e-08,-6.43374069590963e-07,-2.3898990149283485e-07,-7.875131475511349e-07,7.248715996328597e-05,-2.6023420461379006e-05,3.3473033312412422e-06,-4.788837928634479e-05,-1.4721840895108912e-05,-5.3412554298170985e-05
CLI0029825,5.096690011562145e-07,9.560120461360592e-07,2.6030662220503e-07,5.21866148034995e-07,8.896539339608574e-07,3.5252091485159715e-07,4.691254080191585e-05,6.382049913431864e-05,1.2772790749973802e-05,3.821957371655657e-05,7.00879100089335e-05,1.5701431042012234e-05
CLI0029828,2.2648129186573276e-06,-2.349761430339793e-06,-5.412849427926038e-07,6.497328129693872e-08,-1.375793065846705e-06,-1.5033622117292927e-06,0.00013511056621022055,-9.458206336413357e-05,2.475807210168441e-06,-8.834215291990461e-07,-4.9856719605817024e-05,-6.342894130994957e-05
CLI0029831,9.621145947024036e-10,-4.1731464730772825e-08,5.3030408476132086e-09,1.9797125197394668e-08,-6.651452741246329e-08,-3.2461598257579504e-08,3.2350501863751315e-07,-2.2178330495844367e-06,7.180937381239526e-07,2.9781655576729656e-06,-3.4011696456418765e-06,7.045599486811834e-07
CLI0029832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029833,1.7038186996064974e-07,-3.438931662159663e-07,1.306464650693366e-07,0.0,0.0,0.0,1.601308243497313e-05,-2.6279136725061025e-05,9.270673041125393e-06,0.0,0.0,0.0
CLI0029836,1.4624896891577863e-06,-6.305122603975096e-07,-4.022622102633611e-07,4.089877807985991e-07,4.086711604290558e-07,-4.2206159762523655e-07,0.00015431241928978658,-5.296848298081323e-05,-7.350860361585526e-05,1.015701082994904e-05,5.4079770270427244e-05,-1.3198782400569965e-05
CLI0029840,5.083749134594007e-07,9.090654058091333e-08,2.0684477672355683e-07,1.2799558876294137e-08,1.5192832563770467e-08,8.146909417782628e-08,4.383485371498932e-05,6.854717470284464e-06,1.2755969327442537e-05,4.0140242262733905e-06,8.462708278035014e-06,7.6197819693656036e-06
CLI0029841,0.0007505584674847962,-0.00041954627358582855,-5.016364240290378e-05,-0.0001604994191101728,-0.00026944851867174166,-0.00017907120384644495,0.028931183805028952,-0.009330451251052247,-0.005469081317979321,-0.0037756426501868233,-0.008599640111558357,-0.006332367594534896
CLI0029842,1.2822325880278094e-06,-1.3556332841105975e-06,-3.9790963560796303e-07,4.858372533381418e-07,1.430510397189941e-07,-6.115020153020279e-07,9.981223750232792e-05,-6.982649528793732e-05,-3.170545098753792e-06,3.10706149133557e-05,6.698039415991569e-06,-4.23021177672964e-05
CLI0029844,1.9657442568068047e-07,-1.4491613149153645e-07,8.174519086242414e-09,-3.6633469098677003e-07,4.026301427305552e-08,-9.969985054958696e-08,1.886860508165783e-05,-5.9436260392971614e-06,2.9509727139374882e-06,-2.1926648584332075e-05,2.0489768893084942e-07,-6.193667285828555e-06
CLI0029853,4.2751038158954054e-07,-1.5255085549042414e-07,-7.389938507108969e-08,-5.915475557736192e-08,-2.376100492173851e-07,-3.228876401666966e-07,2.493780012533902e-05,-1.102179030485862e-05,-6.637154732966106e-06,-2.601764541039111e-06,-1.6002303516119488e-05,-2.4955189791144783e-05
CLI0029855,3.2892907120099916e-07,-2.822504748884268e-07,-5.051273145583965e-07,7.89693583472073e-08,-6.413324540250616e-07,1.9859940610663794e-07,2.6586354338627497e-05,-1.1622788417338258e-05,-2.2265123142595683e-05,8.846842514110797e-06,-4.262336700726839e-05,8.638552493779975e-06
CLI0029856,-1.3350087424662007e-07,-4.794908545856778e-07,-1.0379211648118865e-07,5.880073511388275e-07,1.1855166280836406e-06,6.343933689838869e-07,-8.290412537153503e-07,-1.9121009629809142e-05,-8.775843290765681e-06,1.741811703408523e-05,4.358004950303081e-05,2.744384606069756e-05
CLI0029863,1.1762515139647234e-06,-5.206283235243198e-07,-4.511939079908593e-07,5.918539985549294e-07,-2.575452193713662e-07,5.19885285046538e-07,8.315151161798416e-05,-2.167917954543598e-05,-2.513946198354166e-05,4.902717299837122e-05,-9.789542251585455e-06,4.191393199412566e-05
CLI0029868,1.6704124905493308e-06,-1.3907251984655054e-06,9.564590737068466e-07,7.742555262289328e-07,-4.5472260812692494e-07,-5.819881308666909e-07,9.828587999721931e-05,-8.615444043876639e-05,6.661384601632715e-05,4.7398631776501376e-05,-3.19153110710263e-05,-4.050572918803002e-05
CLI0029877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029879,1.3855499711137839e-06,-9.138205670052897e-08,5.489346443490793e-07,9.748472597892954e-07,1.3308908181957424e-07,-1.8985881649709767e-07,7.250980725105148e-05,6.129525249497669e-06,2.4863365254890632e-05,4.628300454510354e-05,6.109479621908153e-06,-1.1412469060508884e-05
CLI0029880,2.3025110806140117e-08,7.18884679590885e-08,-7.275039994670697e-08,1.1225333714168133e-08,5.183706092962707e-09,-1.2211322790672831e-07,3.319217688445344e-06,5.822554993403867e-06,-4.675493368795956e-06,3.3220767521929955e-08,3.281712827060941e-07,-8.462333390846386e-06
CLI0029884,0.0003006660651913067,-0.00011983558413032325,-7.704608565503399e-05,9.00263016458777e-05,-1.2693869341888999e-05,-4.9753281606685454e-06,0.016133109372696783,-0.0028070728415383215,-0.003598192930826862,0.00173438085003123,0.002662903824586787,0.0036210449306963103
CLI0029891,4.399858538954739e-06,-7.085806714426077e-07,1.4998323757757007e-06,-7.933153724848182e-07,-1.271328194890581e-06,-8.319888993951868e-07,0.00019406040094621755,-7.125100197859889e-06,9.250712817063925e-05,-3.6576867103693145e-05,-3.97757385208963e-05,-2.935963552963261e-05
CLI0029893,1.597071894941431e-07,1.5360435327091868e-07,2.471664734030219e-07,-4.449382627533432e-08,-6.898388774978098e-08,-5.658228832502142e-08,9.812607766198947e-06,7.695383191013263e-06,1.2759565400956286e-05,-3.9251274951766345e-06,-2.135180006087784e-06,-3.896924459838976e-06
CLI0029896,2.955420008668616e-06,-1.7299453090562704e-06,-1.3753125010997372e-06,2.2555351427478394e-07,-6.092646429674983e-07,2.793927597581866e-07,0.00020152323186261619,-9.703688652968538e-05,-6.769960297999637e-05,-1.2370184614574352e-06,-4.600363378597847e-05,-3.3328241638064704e-06
CLI0029897,1.441453155383102e-06,-1.6587552680429476e-07,-4.5561434083683886e-07,1.6929428039125142e-07,-2.5328109307551224e-07,9.835807303844746e-07,9.896170419298752e-05,-9.914741149436413e-06,-3.068116631014025e-05,1.825680741742721e-05,-1.1294933919838563e-05,5.1608594170442534e-05
CLI0029906,2.491035895376461e-06,-6.230316478883343e-07,-1.1359274250665976e-06,1.6349779466317915e-07,-6.504185118689632e-07,3.7597480134133336e-07,0.00018751166471054636,-4.6301675606658355e-05,-6.485709147420121e-05,1.894089841688891e-05,-3.287168387642538e-05,1.026050402338029e-05
CLI0029907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029914,2.3297106758618725e-07,-2.2242899714775222e-07,-3.0268533238428956e-07,-7.901176094919146e-08,-1.7866714276687156e-08,1.2672293169245166e-07,1.5443639258911798e-05,-1.0984979422076147e-05,-2.5229049489214517e-05,-9.411533962559407e-06,-4.74438078694266e-06,4.297735654979121e-06
CLI0029915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029922,-1.226376382053956e-07,-3.2209088446054444e-07,1.8824510709344475e-07,2.70109765157257e-07,2.2376491267773133e-08,6.347701577827527e-07,-3.598188323346199e-06,-9.45014659838716e-06,5.523111470359231e-06,7.925020550230672e-06,6.565262571574429e-07,1.8624156524559332e-05
CLI0029925,3.039470483708808e-07,1.5966506581674e-07,1.5737443097128646e-23,3.611207936397249e-23,-9.2556156815338e-24,-1.7684569006595717e-23,2.2796028627891127e-05,1.1974879936318328e-05,-5.347708631111885e-23,-1.1820186985480861e-24,-8.89589315801938e-23,5.624382108827516e-23
CLI0029927,4.3010503423176067e-07,1.23928418633984e-07,-5.5127453049780725e-08,0.0,0.0,0.0,2.2203042645855313e-05,-1.3868774337540143e-06,-8.26911795746714e-07,0.0,0.0,0.0
CLI0029929,6.477589987530166e-07,6.511210853262523e-08,-5.006302181563301e-07,4.859877886611528e-07,5.142575595070119e-08,-6.150192625298648e-07,5.6223498196311726e-05,2.1424002828213046e-05,-2.9930241628533655e-05,2.5899692115444184e-05,-2.3045068850987666e-06,-4.554957817788565e-05
CLI0029930,1.5478872318151483e-06,-4.0883255475893563e-07,9.617763367771646e-07,-9.337105021719867e-07,5.7752875683935745e-08,-1.0715135263898986e-06,0.00010706369556103036,-5.683338291272402e-06,5.723050133222315e-05,-5.944259441162682e-05,1.7920836537951897e-05,-7.984813818487214e-05
CLI0029936,0.0007083368504149471,-0.0004621584722250328,-0.00011605839603664225,-3.6372939976401115e-05,0.00020174028317984188,-0.00018047331986558742,0.03145203122086051,-0.016443456759322555,-0.00032990198426724633,0.0007460911679196828,0.00570788892399475,-0.01354896668079508
CLI0029937,1.449971852535682e-06,5.23310284716766e-07,7.605176171457715e-07,1.2393586278801641e-08,1.9006199619696267e-07,4.6424147556200915e-07,7.700219796628598e-05,4.175942987014376e-05,4.870776620527337e-05,-6.0734684473357765e-06,1.9713776042264967e-05,3.0343055763133837e-05
CLI0029938,2.302320654178362e-06,-3.2384105498726127e-06,4.855657562794789e-07,0.0,0.0,0.0,0.00013201905559491608,-0.00015945436945528693,2.335085729231501e-05,0.0,0.0,0.0
CLI0029942,9.678669552972871e-07,-1.5599264456720692e-07,-8.268647832459425e-07,6.166508036473728e-07,-1.494703771393307e-07,-9.19464234623043e-08,7.453860969431332e-05,-1.3688836878898837e-05,-5.7506960145457865e-05,5.3072085337742985e-05,-4.522069928836076e-06,-7.72250284788066e-06
CLI0029947,2.442139203736737e-07,4.279626682947039e-08,-2.3257554989676303e-07,-3.2322867788764384e-09,3.01882005120435e-07,-3.3667559759500955e-08,1.8356213400478026e-05,1.7052236476803378e-06,-1.8759280420184314e-05,-1.1914253163453723e-06,1.448729621658607e-05,-1.1979911740602566e-06
CLI0029954,-1.222605157009672e-07,-4.271356396161716e-08,-3.1493134566155e-07,-1.5702701241261467e-07,3.043788838546319e-07,3.657867194964132e-07,-6.353578718384628e-06,-2.150143418701702e-06,-2.1486409968686434e-05,-4.09644289978693e-06,1.621313922099975e-05,1.9819227495915373e-05
CLI0029959,0.0008579048432224548,-0.0005188895423998965,0.00020710875852196465,0.0001399037964076455,-0.0003227291116962936,0.0003546904678996742,0.027789636940735173,-0.025586328901720037,0.007320635666599552,0.014107166351427482,-0.0031749170583181803,0.014450007718051642
CLI0029967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0029975,3.4302711274077523e-07,3.6603331390898727e-07,7.067742078100395e-07,-1.5724377938141642e-07,-5.623275119464626e-07,-1.942321783559421e-08,3.744469144733014e-05,3.364270826547376e-05,5.381608708943428e-05,-7.445626275875474e-06,-4.1554292435496184e-05,5.188043003552032e-07
CLI0029991,8.646121464906755e-07,-2.852603838471976e-07,-2.4349264899388854e-07,-3.648894932935506e-07,2.2862716317843658e-07,4.12217139648706e-08,5.912760262993534e-05,-1.0857629651516757e-05,-1.3824759450258545e-05,-2.9844870877666735e-05,1.4162253160970776e-05,2.6857595256260465e-07
CLI0029992,2.6368926880913265e-06,5.190939618602847e-07,9.09860018552992e-07,-1.1757997585269316e-06,-3.406203518808609e-07,-2.033978025135125e-06,0.0001670965055462421,4.0142506356049236e-05,5.3304529811205436e-05,-6.923122981608329e-05,9.008964853076008e-07,-0.00012595005649410226
